"jump_grad_press","jump_grad_dens","kappa_max","kappa","diffusion","sigma_a","sigma_t","ObjectId","GlobalElementId","PedigreeElementId","Cell Type"
0.00069871992593562026741,0.044827033214460243471,4.5569586936788054822e-05,7.9467473315433826846e-08,7.1043459738568257578,14.06615617223106085,14.06615617223106085,0,943,943,3
0.00069875736625135687063,0.045387084875983418897,4.5568407182259882218e-05,7.9004237527454903906e-08,7.1155902754770785634,14.043928400155175851,14.043928400155175851,0,944,944,3
0.00070665490360966032313,0.045886490775046695489,4.5567224861148417959e-05,7.9051054180085711123e-08,7.1268134168384076332,14.021812251811470063,14.021812251811470063,0,945,945,3
0.00070679054226729931543,0.046455474424874410033,4.5566040784604152356e-05,7.8583291495515034908e-08,7.1380169804879498585,13.999804196446328675,13.999804196446328675,0,946,946,3
0.0007146387919192420668,0.046965094177721766755,4.5564854167691289035e-05,7.8640113886687358195e-08,7.1491995697582453317,13.977905978123333242,13.977905978123333242,0,947,947,3
0.00071487075501863728277,0.047543170432618353516,4.556366583297680455e-05,7.8167633087559259239e-08,7.1603627929331663537,13.9561140541666866,13.9561140541666866,0,948,948,3
0.00072267153220195723407,0.048063135694064840209,4.556247498332613731e-05,7.8234547591835747351e-08,7.1715052239112422328,13.934430222187931037,13.934430222187931037,0,949,949,3
0.0007229979793805796362,0.048650466951585258357,4.5561282452814317765e-05,7.7757156779963339422e-08,7.1826284971963483272,13.912850926571247001,13.912850926571247001,0,950,950,3
0.00073075301631320144224,0.049180912428710144013,4.5560087431977318534e-05,7.7834253221059490978e-08,7.1937311568479689328,13.891378018277631412,13.891378018277631412,0,951,951,3
0.00073117216405194085382,0.049777662786254950333,4.555889076665495626e-05,7.735175972933154119e-08,7.2048148640784823726,13.870007927750863885,13.870007927750863885,0,952,952,3
0.00073888316791226316127,0.050318725176111911424,4.5557691634824144409e-05,7.7439131364994048985e-08,7.2158781326951357826,13.848742559129947338,13.848742559129947338,0,953,953,3
0.00073939329004701903614,0.050925060322697390802,4.5556490894259177012e-05,7.6951341705493283335e-08,7.2269226511135151725,13.827578327932696922,13.827578327932696922,0,954,954,3
0.00074706189508333409321,0.051476879164511046838,4.55552877102341635e-05,7.7049085210409291743e-08,7.2379469024673843691,13.806517191330586414,13.806517191330586414,0,955,955,3
0.00074766129355907651188,0.052092966644522675779,4.5554082952689128839e-05,7.6555804994195039818e-08,7.2489526028755770781,13.785555548945776394,13.785555548945776394,0,956,956,3
0.00075528908013211548678,0.052655683968623634428,4.5552875773960086229e-05,7.6664020457761192357e-08,7.2599382043701972123,13.764695410859525637,13.764695410859525637,0,957,957,3
0.00075597611345301629626,0.053281693194549006876,4.5551667056349099923e-05,7.61650543268880847e-08,7.2709054512789776936,13.743933159843312097,13.743933159843312097,0,958,958,3
0.00076356461937621133984,0.053855453645155648701,4.5550455939134052157e-05,7.6283845242215030528e-08,7.2818527640953814029,13.723270858791108751,13.723270858791108751,0,959,959,3
0.00076433768668948687264,0.054491555703862104565,4.5549243317140938186e-05,7.5778996804760423215e-08,7.2927819158682920531,13.702704872680875781,13.702704872680875781,0,960,960,3
0.00077188838790220870578,0.055076506575460371096,4.5548028316377873017e-05,7.5908470060111021331e-08,7.3036912951081509604,13.682237317144309685,13.682237317144309685,0,961,961,3
0.00077274592689491328201,0.055722874636558117345,4.5546811844425419814e-05,7.5397541818528912647e-08,7.3145827041027313697,13.661864538436756078,13.661864538436756078,0,962,962,3
0.00078026027594546576438,0.056319165412787697278,4.5545593013873797233e-05,7.5537807696910028188e-08,7.3254544989267120769,13.641588704875758253,13.641588704875758253,0,963,963,3
