"rho","rhou","rhoE","epsilon","velocity","internal_energy","pressure","temperature","rad_temp","mach_number","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
1.06034,23.4319,429.382,0.0891416,22.0984,170.478,113.652,1.30204,3.12117,1.65338,226,226,0.009,0,0
1.06303,23.4286,430.162,0.0917136,22.0394,171.986,114.657,1.31023,3.12607,1.6438,227,227,0.00904,0,0
1.06509,23.4318,431.692,0.0943676,21.9998,173.944,115.963,1.32259,3.13342,1.63316,228,228,0.00908,0,0
1.06799,23.4288,432.545,0.0971059,21.9373,175.563,117.042,1.33128,3.13855,1.6232,229,229,0.00912,0,0
1.07024,23.4318,434.175,0.0999305,21.8939,177.668,118.446,1.34441,3.14626,1.61206,230,230,0.00916,0,0
1.07336,23.429,435.105,0.102844,21.8277,179.404,119.603,1.35361,3.15163,1.60172,231,231,0.0092,0,0
1.07584,23.4318,436.843,0.105848,21.78,181.671,121.114,1.36754,3.15971,1.59005,232,232,0.00924,0,0
1.07918,23.4291,437.854,0.108945,21.71,183.531,122.354,1.37726,3.1653,1.57934,233,233,0.00928,0,0
1.08192,23.4317,439.71,0.112137,21.6576,185.972,123.981,1.39206,3.17377,1.56713,234,234,0.00932,0,0
1.08551,23.4293,440.807,0.115427,21.5836,187.963,125.308,1.4023,3.17959,1.55606,235,235,0.00936,0,0
1.08853,23.4317,442.792,0.118817,21.526,190.597,127.065,1.41801,3.18846,1.54329,236,236,0.0094,0,0
1.09239,23.4295,443.979,0.122308,21.4479,192.723,128.482,1.42876,3.19449,1.53189,237,237,0.00944,0,0
1.09574,23.4317,446.108,0.125904,21.3844,195.571,130.38,1.44544,3.20377,1.51852,238,238,0.00948,0,0
1.09988,23.4296,447.387,0.129605,21.302,197.838,131.892,1.45669,3.20999,1.50682,239,239,0.00952,0,0
1.1036,23.4318,449.674,0.133416,21.232,200.922,133.948,1.47441,3.2197,1.49281,240,240,0.00956,0,0
1.10803,23.4298,451.049,0.137336,21.1454,203.333,135.555,1.48613,3.22609,1.48085,241,241,0.0096,0,0
1.11221,23.4319,453.515,0.141369,21.0679,206.684,137.789,1.50496,3.23625,1.46616,242,242,0.00964,0,0
1.11696,23.4301,454.993,0.145516,20.9766,209.251,139.501,1.51716,3.2428,1.45392,243,243,0.00968,0,0
1.12217,23.4343,457.796,0.14978,20.8831,213.105,142.07,1.53794,3.25384,1.43763,244,244,0.00972,0,0
1.1364,23.4834,461.478,0.15416,20.6648,218.839,145.892,1.55954,3.26521,1.41272,245,245,0.00976,0,0
1.19872,23.7873,477.732,0.158655,19.844,241.714,161.143,1.63301,3.303,1.32574,246,246,0.0098,0,0
1.31258,24.1756,504.033,0.163244,18.4184,281.396,187.597,1.73618,3.35398,1.19337,247,247,0.00984,0,0
1.52985,24.2371,561.035,0.167883,15.8428,369.043,246.029,1.95359,3.45438,0.967697,248,248,0.00988,0,0
1.71155,23.8548,612.608,0.172473,13.9375,446.371,297.581,2.11207,3.5224,0.818753,249,249,0.00992,0,0
1.79546,23.6059,635.639,0.176914,13.1475,480.46,320.307,2.16713,3.54513,0.762473,250,250,0.00996,0,0
1.85053,23.4614,649.421,0.181157,12.6782,500.697,333.798,2.1912,3.55494,0.731207,251,251,0.01,0,0
1.87205,23.4534,652.891,0.185189,12.5282,505.976,337.317,2.18885,3.55399,0.722943,252,252,0.01004,0,0
1.89819,23.4342,657.562,0.189013,12.3456,512.907,341.938,2.18828,3.55375,0.712498,253,253,0.01008,0,0
1.91604,23.4477,659.808,0.192636,12.2376,516.336,344.224,2.18239,3.55136,0.707217,254,254,0.01012,0,0
1.93829,23.4342,663.519,0.19607,12.0901,521.858,347.905,2.1804,3.55055,0.699013,255,255,0.01016,0,0
1.95515,23.4427,665.68,0.199321,11.9902,525.139,350.092,2.17519,3.54843,0.694068,256,256,0.0102,0,0
1.97451,23.434,668.706,0.202399,11.8683,529.646,353.098,2.17235,3.54727,0.687455,257,257,0.01024,0,0
1.98992,23.4405,670.648,0.205313,11.7796,532.588,355.059,2.16751,3.54529,0.683085,258,258,0.01028,0,0
2.00705,23.4339,673.207,0.20807,11.6758,536.402,357.601,2.16439,3.54401,0.677552,259,259,0.01032,0,0
2.02101,23.4392,674.928,0.210679,11.5978,539.007,359.338,2.15987,3.54216,0.673725,260,260,0.01036,0,0
2.03627,23.434,677.126,0.213146,11.5083,542.283,361.522,2.15672,3.54087,0.669016,261,261,0.0104,0,0
2.04887,23.4384,678.643,0.21548,11.4397,544.579,363.052,2.15253,3.53915,0.665675,262,262,0.01044,0,0
2.0625,23.4341,680.548,0.217688,11.362,547.42,364.947,2.14946,3.53789,0.661624,263,263,0.01048,0,0
2.07384,23.4379,681.883,0.219775,11.3017,549.439,366.292,2.14559,3.53629,0.658708,264,264,0.01052,0,0
2.08603,23.4342,683.546,0.221748,11.2338,551.918,367.945,2.14267,3.53509,0.655198,265,265,0.01056,0,0
2.09621,23.4375,684.718,0.223614,11.1809,553.692,369.128,2.13913,3.53363,0.652651,266,266,0.0106,0,0
2.10714,23.4342,686.176,0.225377,11.1214,555.866,370.577,2.13639,3.5325,0.649593,267,267,0.01064,0,0
2.11626,23.4372,687.206,0.227044,11.0748,557.425,371.616,2.13314,3.53115,0.647366,268,268,0.01068,0,0
2.12605,23.4343,688.49,0.22862,11.0225,559.337,372.892,2.13061,3.5301,0.644689,269,269,0.01072,0,0
2.13422,23.437,689.395,0.230109,10.9815,560.707,373.805,2.12765,3.52888,0.642741,270,270,0.01076,0,0
2.143,23.4344,690.528,0.231516,10.9353,562.396,374.931,2.12532,3.52791,0.640389,271,271,0.0108,0,0
2.1503,23.4369,691.322,0.232846,10.8993,563.6,375.733,2.12263,3.52679,0.638683,272,272,0.01084,0,0
2.15817,23.4345,692.326,0.234102,10.8585,565.094,376.729,2.1205,3.52591,0.63661,273,273,0.01088,0,0
2.1647,23.4367,693.024,0.23529,10.8268,566.152,377.435,2.11806,3.52489,0.635115,274,274,0.01092,0,0
2.17176,23.4346,693.914,0.236412,10.7906,567.477,378.318,2.11612,3.52409,0.633283,275,275,0.01096,0,0
2.17759,23.4366,694.527,0.237472,10.7626,568.407,378.938,2.11391,3.52317,0.631973,276,276,0.011,0,0
2.18392,23.4346,695.318,0.238474,10.7305,569.585,379.723,2.11215,3.52243,0.63035,277,277,0.01104,0,0
2.18912,23.4365,695.856,0.23942,10.7059,570.401,380.268,2.11016,3.5216,0.629201,278,278,0.01108,0,0
2.1948,23.4347,696.561,0.240314,10.6774,571.451,380.967,2.10857,3.52094,0.627761,279,279,0.01112,0,0
2.19943,23.4364,697.033,0.241159,10.6557,572.167,381.445,2.10677,3.52019,0.626753,280,280,0.01116,0,0
2.20452,23.4348,697.663,0.241957,10.6303,573.103,382.069,2.10534,3.51959,0.625472,281,281,0.0112,0,0
2.20865,23.4364,698.076,0.24271,10.6112,573.733,382.488,2.10371,3.51891,0.624588,282,282,0.01124,0,0
2.21322,23.4348,698.639,0.243423,10.5885,574.569,383.046,2.10242,3.51837,0.623446,283,283,0.01128,0,0
2.21689,23.4363,699.002,0.244095,10.5717,575.121,383.414,2.10096,3.51776,0.622672,284,284,0.01132,0,0
2.221,23.4348,699.505,0.244731,10.5515,575.869,383.913,2.09981,3.51727,0.621652,285,285,0.01136,0,0
2.22425,23.4363,699.823,0.245331,10.5367,576.352,384.235,2.09849,3.51672,0.620974,286,286,0.0114,0,0
2.22794,23.4349,700.274,0.245899,10.5186,577.023,384.682,2.09745,3.51629,0.620062,287,287,0.01144,0,0
2.23084,23.4362,700.551,0.246434,10.5056,577.446,384.964,2.09627,3.51579,0.619468,288,288,0.01148,0,0
2.23415,23.4349,700.957,0.24694,10.4894,578.048,385.365,2.09534,3.5154,0.618652,289,289,0.01152,0,0
2.23672,23.4362,701.199,0.247419,10.4779,578.418,385.612,2.09428,3.51496,0.618132,290,290,0.01156,0,0
2.23969,23.4349,701.564,0.24787,10.4635,578.959,385.973,2.09345,3.51461,0.6174,291,291,0.0116,0,0
2.24197,23.4361,701.775,0.248297,10.4534,579.281,386.188,2.09249,3.51421,0.616946,292,292,0.01164,0,0
2.24465,23.435,702.104,0.2487,10.4404,579.769,386.512,2.09175,3.5139,0.616289,293,293,0.01168,0,0
2.24666,23.4361,702.286,0.249081,10.4315,580.049,386.7,2.09089,3.51354,0.615893,294,294,0.01172,0,0
2.24907,23.435,702.583,0.24944,10.4199,580.489,386.992,2.09023,3.51326,0.615301,295,295,0.01176,0,0
2.25085,23.436,702.741,0.24978,10.4121,580.732,387.155,2.08946,3.51293,0.614956,296,296,0.0118,0,0
2.25301,23.435,703.01,0.250101,10.4016,581.129,387.419,2.08887,3.51269,0.614423,297,297,0.01184,0,0
2.25458,23.436,703.146,0.250404,10.3948,581.34,387.56,2.08818,3.51239,0.614124,298,298,0.01188,0,0
2.25654,23.435,703.39,0.25069,10.3854,581.699,387.799,2.08766,3.51218,0.613643,299,299,0.01192,0,0
2.25792,23.4359,703.507,0.250961,10.3794,581.881,387.921,2.08703,3.51191,0.613383,300,300,0.01196,0,0
2.25968,23.435,703.727,0.251216,10.3709,582.206,388.137,2.08657,3.51172,0.612949,301,301,0.012,0,0
2.2609,23.4359,703.828,0.251458,10.3657,582.363,388.242,2.086,3.51148,0.612724,302,302,0.01204,0,0
2.26249,23.435,704.028,0.251686,10.3581,582.657,388.438,2.08559,3.51131,0.612331,303,303,0.01208,0,0
2.26356,23.4358,704.113,0.251901,10.3535,582.791,388.528,2.08509,3.5111,0.612138,304,304,0.01212,0,0
2.265,23.435,704.296,0.252105,10.3466,583.059,388.706,2.08473,3.51094,0.611782,305,305,0.01216,0,0
2.26593,23.4358,704.368,0.252297,10.3427,583.173,388.782,2.08427,3.51075,0.611616,306,306,0.0122,0,0
2.26723,23.435,704.534,0.252478,10.3364,583.417,388.945,2.08395,3.51062,0.611292,307,307,0.01224,0,0
2.26805,23.4358,704.594,0.25265,10.333,583.514,389.009,2.08354,3.51044,0.611151,308,308,0.01228,0,0
2.26922,23.435,704.746,0.252812,10.3273,583.736,389.157,2.08326,3.51032,0.610857,309,309,0.01232,0,0
2.26994,23.4357,704.796,0.252965,10.3244,583.817,389.211,2.08289,3.51017,0.610737,310,310,0.01236,0,0
2.271,23.435,704.935,0.25311,10.3192,584.02,389.347,2.08264,3.51006,0.610469,311,311,0.0124,0,0
2.27162,23.4357,704.976,0.253247,10.3167,584.087,389.391,2.0823,3.50992,0.610368,312,312,0.01244,0,0
2.27259,23.435,705.104,0.253376,10.312,584.273,389.515,2.08208,3.50983,0.610123,313,313,0.01248,0,0
2.27313,23.4356,705.136,0.253498,10.3099,584.327,389.552,2.08178,3.5097,0.610039,314,314,0.01252,0,0
2.274,23.435,705.254,0.253613,10.3056,584.498,389.665,2.08159,3.50962,0.609815,315,315,0.01256,0,0
2.27447,23.4356,705.279,0.253722,10.3038,584.542,389.695,2.08132,3.50951,0.609746,316,316,0.0126,0,0
2.27526,23.4349,705.387,0.253825,10.2999,584.699,389.799,2.08115,3.50944,0.609541,317,317,0.01264,0,0
2.27567,23.4355,705.407,0.253922,10.2983,584.733,389.822,2.08091,3.50933,0.609485,318,318,0.01268,0,0
2.27639,23.4349,705.506,0.254014,10.2948,584.878,389.918,2.08076,3.50927,0.609297,319,319,0.01272,0,0
2.27673,23.4355,705.52,0.254101,10.2935,584.904,389.936,2.08054,3.50918,0.609252,320,320,0.01276,0,0
2.27739,23.4349,705.612,0.254183,10.2902,585.037,390.025,2.08041,3.50912,0.609079,321,321,0.0128,0,0
2.27768,23.4355,705.621,0.254261,10.2892,585.056,390.037,2.08021,3.50904,0.609045,322,322,0.01284,0,0
2.27829,23.4349,705.707,0.254334,10.2862,585.179,390.119,2.0801,3.50899,0.608885,323,323,0.01288,0,0
2.27853,23.4354,705.711,0.254404,10.2853,585.191,390.127,2.07992,3.50892,0.60886,324,324,0.01292,0,0
2.27908,23.4349,705.791,0.254469,10.2826,585.305,390.204,2.07982,3.50887,0.608712,325,325,0.01296,0,0
2.27929,23.4354,705.792,0.254531,10.2819,585.312,390.208,2.07966,3.50881,0.608695,326,326,0.013,0,0
2.27979,23.4348,705.866,0.25459,10.2794,585.418,390.279,2.07957,3.50877,0.608558,327,327,0.01304,0,0
2.27996,23.4353,705.863,0.254645,10.2788,585.42,390.28,2.07942,3.50871,0.608547,328,328,0.01308,0,0
2.28043,23.4348,705.933,0.254697,10.2765,585.519,390.346,2.07935,3.50868,0.608421,329,329,0.01312,0,0
2.28056,23.4353,705.927,0.254747,10.2761,585.516,390.344,2.07922,3.50862,0.608416,330,330,0.01316,0,0
2.28099,23.4348,705.992,0.254793,10.2739,585.608,390.405,2.07915,3.50859,0.608298,331,331,0.0132,0,0
2.2811,23.4352,705.984,0.254838,10.2736,585.602,390.401,2.07903,3.50854,0.608299,332,332,0.01324,0,0
2.28149,23.4347,706.045,0.25488,10.2717,585.688,390.459,2.07898,3.50852,0.608189,333,333,0.01328,0,0
2.28158,23.4352,706.035,0.254919,10.2715,585.678,390.452,2.07887,3.50847,0.608194,334,334,0.01332,0,0
2.28194,23.4347,706.092,0.254957,10.2696,585.759,390.506,2.07882,3.50846,0.608092,335,335,0.01336,0,0
2.282,23.4351,706.08,0.254992,10.2695,585.746,390.497,2.07872,3.50841,0.608101,336,336,0.0134,0,0
2.28234,23.4347,706.134,0.255025,10.2678,585.822,390.548,2.07869,3.5084,0.608005,337,337,0.01344,0,0
2.28238,23.4351,706.121,0.255057,10.2678,585.807,390.538,2.07859,3.50836,0.608018,338,338,0.01348,0,0
2.28269,23.4347,706.171,0.255087,10.2662,585.879,390.586,2.07856,3.50834,0.607928,339,339,0.01352,0,0
2.28272,23.435,706.156,0.255116,10.2663,585.861,390.574,2.07848,3.50831,0.607943,340,340,0.01356,0,0
2.28301,23.4346,706.205,0.255142,10.2648,585.929,390.619,2.07845,3.5083,0.607859,341,341,0.0136,0,0
2.28302,23.435,706.188,0.255168,10.2649,585.909,390.606,2.07838,3.50827,0.607877,342,342,0.01364,0,0
2.28329,23.4346,706.234,0.255192,10.2635,585.974,390.649,2.07836,3.50826,0.607797,343,343,0.01368,0,0
2.28329,23.4349,706.217,0.255215,10.2637,585.953,390.635,2.07829,3.50823,0.607818,344,344,0.01372,0,0
2.28354,23.4345,706.26,0.255236,10.2624,586.013,390.676,2.07827,3.50822,0.607743,345,345,0.01376,0,0
2.28352,23.4349,706.242,0.255257,10.2626,585.991,390.661,2.07821,3.50819,0.607765,346,346,0.0138,0,0
2.28376,23.4345,706.284,0.255276,10.2614,586.049,390.699,2.07819,3.50819,0.607694,347,347,0.01384,0,0
2.28374,23.4348,706.265,0.255295,10.2616,586.025,390.683,2.07813,3.50816,0.607718,348,348,0.01388,0,0
2.28396,23.4345,706.305,0.255312,10.2605,586.08,390.72,2.07813,3.50816,0.60765,349,349,0.01392,0,0
2.28392,23.4348,706.285,0.255328,10.2608,586.056,390.704,2.07807,3.50814,0.607676,350,350,0.01396,0,0
2.28414,23.4344,706.323,0.255344,10.2597,586.108,390.739,2.07807,3.50814,0.607612,351,351,0.014,0,0
2.28409,23.4347,706.303,0.255359,10.26,586.083,390.722,2.07802,3.50811,0.607638,352,352,0.01404,0,0
2.28429,23.4344,706.339,0.255373,10.2589,586.133,390.756,2.07801,3.50811,0.607577,353,353,0.01408,0,0
2.28424,23.4347,706.319,0.255386,10.2593,586.107,390.738,2.07797,3.50809,0.607604,354,354,0.01412,0,0
2.28443,23.4344,706.354,0.255399,10.2583,586.155,390.77,2.07797,3.50809,0.607546,355,355,0.01416,0,0
2.28437,23.4346,706.333,0.255411,10.2587,586.129,390.753,2.07792,3.50807,0.607574,356,356,0.0142,0,0
2.28455,23.4343,706.367,0.255423,10.2577,586.175,390.783,2.07793,3.50808,0.607519,357,357,0.01424,0,0
2.28449,23.4346,706.346,0.255433,10.2581,586.148,390.765,2.07789,3.50806,0.607547,358,358,0.01428,0,0
2.28466,23.4343,706.378,0.255444,10.2572,586.193,390.795,2.07789,3.50806,0.607494,359,359,0.01432,0,0
2.28459,23.4345,706.357,0.255454,10.2576,586.165,390.777,2.07785,3.50804,0.607523,360,360,0.01436,0,0
2.28476,23.4342,706.388,0.255463,10.2568,586.208,390.806,2.07786,3.50805,0.607472,361,361,0.0144,0,0
2.28469,23.4345,706.367,0.255472,10.2572,586.181,390.787,2.07782,3.50803,0.607502,362,362,0.01444,0,0
2.28484,23.4342,706.398,0.25548,10.2564,586.222,390.815,2.07783,3.50804,0.607452,363,363,0.01448,0,0
2.28477,23.4344,706.376,0.255488,10.2568,586.195,390.797,2.0778,3.50802,0.607482,364,364,0.01452,0,0
2.28492,23.4342,706.406,0.255496,10.256,586.235,390.823,2.07781,3.50803,0.607435,365,365,0.01456,0,0
2.28484,23.4344,706.384,0.255503,10.2565,586.207,390.805,2.07777,3.50801,0.607465,366,366,0.0146,0,0
2.28498,23.4341,706.413,0.25551,10.2557,586.246,390.831,2.07778,3.50802,0.607419,367,367,0.01464,0,0
2.28491,23.4343,706.391,0.255517,10.2561,586.218,390.812,2.07776,3.508,0.607449,368,368,0.01468,0,0
2.28504,23.4341,706.419,0.255523,10.2554,586.256,390.837,2.07777,3.50801,0.607405,369,369,0.01472,0,0
2.28496,23.4343,706.397,0.255529,10.2559,586.228,390.819,2.07774,3.508,0.607435,370,370,0.01476,0,0
2.28509,23.434,706.425,0.255535,10.2552,586.265,390.843,2.07775,3.508,0.607392,371,371,0.0148,0,0
2.28501,23.4342,706.403,0.255541,10.2556,586.237,390.825,2.07773,3.50799,0.607422,372,372,0.01484,0,0
2.28514,23.434,706.43,0.255546,10.2549,586.273,390.848,2.07774,3.508,0.607381,373,373,0.01488,0,0
2.28506,23.4341,706.408,0.255551,10.2554,586.245,390.83,2.07771,3.50799,0.607411,374,374,0.01492,0,0
2.28518,23.4339,706.434,0.255556,10.2547,586.28,390.853,2.07773,3.50799,0.60737,375,375,0.01496,0,0
2.2851,23.4341,706.413,0.255561,10.2552,586.252,390.835,2.0777,3.50798,0.6074,376,376,0.015,0,0
2.28521,23.4339,706.438,0.255565,10.2546,586.286,390.857,2.07772,3.50799,0.607361,377,377,0.01504,0,0
2.28513,23.434,706.417,0.25557,10.255,586.259,390.839,2.0777,3.50798,0.607391,378,378,0.01508,0,0
2.28524,23.4338,706.442,0.255574,10.2544,586.292,390.861,2.07771,3.50798,0.607353,379,379,0.01512,0,0
2.28516,23.434,706.421,0.255578,10.2548,586.265,390.843,2.07769,3.50798,0.607382,380,380,0.01516,0,0
2.28527,23.4337,706.445,0.255581,10.2543,586.297,390.865,2.0777,3.50798,0.607345,381,381,0.0152,0,0
2.28519,23.4339,706.424,0.255585,10.2547,586.27,390.847,2.07768,3.50797,0.607374,382,382,0.01524,0,0
2.28529,23.4337,706.448,0.255589,10.2541,586.302,390.868,2.0777,3.50798,0.607338,383,383,0.01528,0,0
2.28521,23.4338,706.427,0.255592,10.2546,586.275,390.85,2.07768,3.50797,0.607367,384,384,0.01532,0,0
2.28531,23.4336,706.45,0.255595,10.254,586.306,390.871,2.07769,3.50798,0.607331,385,385,0.01536,0,0
2.28523,23.4338,706.43,0.255599,10.2544,586.279,390.853,2.07768,3.50797,0.60736,386,386,0.0154,0,0
2.28533,23.4336,706.452,0.255602,10.2539,586.31,390.873,2.07769,3.50798,0.607325,387,387,0.01544,0,0
2.28525,23.4337,706.432,0.255605,10.2543,586.284,390.856,2.07767,3.50797,0.607354,388,388,0.01548,0,0
2.28535,23.4335,706.455,0.255607,10.2538,586.313,390.875,2.07769,3.50798,0.60732,389,389,0.01552,0,0
2.28527,23.4336,706.434,0.25561,10.2542,586.287,390.858,2.07767,3.50797,0.607348,390,390,0.01556,0,0
2.28536,23.4334,706.456,0.255613,10.2537,586.316,390.878,2.07769,3.50798,0.607315,391,391,0.0156,0,0
2.28528,23.4336,706.436,0.255616,10.2541,586.291,390.861,2.07767,3.50797,0.607342,392,392,0.01564,0,0
2.28537,23.4334,706.458,0.255618,10.2536,586.319,390.88,2.07769,3.50798,0.60731,393,393,0.01568,0,0
2.28529,23.4335,706.438,0.255621,10.2541,586.294,390.863,2.07767,3.50797,0.607337,394,394,0.01572,0,0
2.28538,23.4333,706.46,0.255623,10.2536,586.322,390.881,2.07769,3.50798,0.607306,395,395,0.01576,0,0
2.2853,23.4334,706.44,0.255625,10.254,586.297,390.865,2.07767,3.50797,0.607332,396,396,0.0158,0,0
2.28539,23.4333,706.461,0.255628,10.2535,586.325,390.883,2.07769,3.50798,0.607301,397,397,0.01584,0,0
2.28531,23.4334,706.442,0.25563,10.2539,586.3,390.867,2.07768,3.50797,0.607327,398,398,0.01588,0,0
2.2854,23.4332,706.462,0.255632,10.2534,586.327,390.885,2.07769,3.50798,0.607297,399,399,0.01592,0,0
2.28532,23.4333,706.443,0.255634,10.2538,586.303,390.869,2.07768,3.50797,0.607323,400,400,0.01596,0,0
2.28541,23.4331,706.464,0.255636,10.2534,586.33,390.886,2.07769,3.50798,0.607293,401,401,0.016,0,0
2.28533,23.4332,706.445,0.255638,10.2538,586.306,390.87,2.07768,3.50797,0.607319,402,402,0.01604,0,0
2.28541,23.433,706.465,0.25564,10.2533,586.332,390.888,2.0777,3.50798,0.60729,403,403,0.01608,0,0
2.28533,23.4331,706.446,0.255642,10.2537,586.308,390.872,2.07768,3.50797,0.607314,404,404,0.01612,0,0
2.28542,23.433,706.466,0.255644,10.2533,586.334,390.889,2.0777,3.50798,0.607286,405,405,0.01616,0,0
2.28534,23.433,706.448,0.255646,10.2536,586.311,390.874,2.07769,3.50798,0.60731,406,406,0.0162,0,0
2.28542,23.4329,706.467,0.255647,10.2532,586.336,390.891,2.0777,3.50798,0.607282,407,407,0.01624,0,0
2.28535,23.433,706.449,0.255649,10.2536,586.313,390.875,2.07769,3.50798,0.607306,408,408,0.01628,0,0
2.28543,23.4328,706.468,0.255651,10.2532,586.338,390.892,2.07771,3.50798,0.607279,409,409,0.01632,0,0
2.28535,23.4329,706.45,0.255653,10.2535,586.315,390.877,2.0777,3.50798,0.607302,410,410,0.01636,0,0
2.28543,23.4327,706.469,0.255654,10.2531,586.34,390.894,2.07771,3.50799,0.607275,411,411,0.0164,0,0
2.28536,23.4328,706.452,0.255656,10.2535,586.318,390.879,2.0777,3.50798,0.607298,412,412,0.01644,0,0
2.28543,23.4327,706.471,0.255657,10.2531,586.342,390.895,2.07772,3.50799,0.607272,413,413,0.01648,0,0
2.28536,23.4327,706.453,0.255659,10.2534,586.32,390.88,2.0777,3.50798,0.607295,414,414,0.01652,0,0
2.28544,23.4326,706.472,0.25566,10.253,586.344,390.896,2.07772,3.50799,0.607268,415,415,0.01656,0,0
2.28536,23.4326,706.454,0.255662,10.2534,586.322,390.882,2.07771,3.50798,0.607291,416,416,0.0166,0,0
2.28544,23.4325,706.473,0.255663,10.253,586.346,390.898,2.07773,3.50799,0.607265,417,417,0.01664,0,0
2.28537,23.4326,706.455,0.255665,10.2533,586.325,390.883,2.07771,3.50799,0.607287,418,418,0.01668,0,0
2.28544,23.4324,706.474,0.255666,10.2529,586.348,390.899,2.07773,3.50799,0.607261,419,419,0.01672,0,0
2.28537,23.4325,706.457,0.255667,10.2532,586.327,390.885,2.07772,3.50799,0.607283,420,420,0.01676,0,0
2.28544,23.4323,706.475,0.255669,10.2529,586.35,390.9,2.07774,3.508,0.607258,421,421,0.0168,0,0
2.28537,23.4324,706.458,0.25567,10.2532,586.33,390.886,2.07772,3.50799,0.607279,422,422,0.01684,0,0
2.28545,23.4323,706.476,0.255671,10.2528,586.353,390.902,2.07774,3.508,0.607254,423,423,0.01688,0,0
2.28538,23.4323,706.459,0.255672,10.2531,586.332,390.888,2.07773,3.50799,0.607275,424,424,0.01692,0,0
2.28545,23.4322,706.477,0.255674,10.2528,586.355,390.903,2.07775,3.508,0.607251,425,425,0.01696,0,0
2.28538,23.4322,706.46,0.255675,10.2531,586.334,390.89,2.07773,3.50799,0.607271,426,426,0.017,0,0
2.28545,23.4321,706.478,0.255676,10.2527,586.357,390.905,2.07775,3.508,0.607247,427,427,0.01704,0,0
2.28539,23.4321,706.462,0.255677,10.253,586.337,390.891,2.07774,3.508,0.607267,428,428,0.01708,0,0
2.28545,23.432,706.479,0.255678,10.2527,586.359,390.906,2.07776,3.508,0.607243,429,429,0.01712,0,0
2.28539,23.432,706.463,0.255679,10.253,586.339,390.893,2.07774,3.508,0.607263,430,430,0.01716,0,0
2.28546,23.4319,706.48,0.25568,10.2526,586.361,390.907,2.07776,3.50801,0.607239,431,431,0.0172,0,0
2.28539,23.4319,706.465,0.255681,10.2529,586.342,390.895,2.07775,3.508,0.607258,432,432,0.01724,0,0
2.28546,23.4318,706.482,0.255682,10.2526,586.363,390.909,2.07777,3.50801,0.607235,433,433,0.01728,0,0
2.2854,23.4318,706.466,0.255683,10.2529,586.344,390.896,2.07776,3.508,0.607254,434,434,0.01732,0,0
2.28546,23.4317,706.483,0.255684,10.2525,586.366,390.911,2.07777,3.50801,0.607232,435,435,0.01736,0,0
2.2854,23.4318,706.467,0.255685,10.2528,586.347,390.898,2.07776,3.50801,0.60725,436,436,0.0174,0,0
2.28547,23.4317,706.484,0.255686,10.2525,586.368,390.912,2.07778,3.50801,0.607227,437,437,0.01744,0,0
2.28541,23.4317,706.469,0.255686,10.2527,586.35,390.9,2.07777,3.50801,0.607245,438,438,0.01748,0,0
2.28547,23.4316,706.485,0.255687,10.2524,586.371,390.914,2.07778,3.50801,0.607223,439,439,0.01752,0,0
2.28541,23.4316,706.47,0.255688,10.2527,586.352,390.902,2.07777,3.50801,0.607241,440,440,0.01756,0,0
2.28548,23.4315,706.487,0.255689,10.2523,586.373,390.915,2.07779,3.50802,0.607219,441,441,0.0176,0,0
2.28542,23.4315,706.472,0.255689,10.2526,586.355,390.903,2.07778,3.50801,0.607236,442,442,0.01764,0,0
2.28548,23.4314,706.488,0.25569,10.2523,586.376,390.917,2.07779,3.50802,0.607215,443,443,0.01768,0,0
2.28542,23.4314,706.473,0.25569,10.2525,586.358,390.905,2.07778,3.50801,0.607232,444,444,0.01772,0,0
2.28548,23.4313,706.49,0.255691,10.2522,586.378,390.919,2.0778,3.50802,0.607211,445,445,0.01776,0,0
2.28543,23.4313,706.475,0.255691,10.2525,586.361,390.907,2.07778,3.50802,0.607227,446,446,0.0178,0,0
2.28549,23.4312,706.491,0.255692,10.2522,586.381,390.921,2.0778,3.50802,0.607206,447,447,0.01784,0,0
2.28544,23.4312,706.477,0.255692,10.2524,586.364,390.909,2.07779,3.50802,0.607222,448,448,0.01788,0,0
2.2855,23.4311,706.492,0.255693,10.2521,586.383,390.922,2.0778,3.50802,0.607202,449,449,0.01792,0,0
2.28544,23.4311,706.478,0.255693,10.2523,586.366,390.911,2.07779,3.50802,0.607218,450,450,0.01796,0,0
2.2855,23.431,706.494,0.255693,10.252,586.386,390.924,2.07781,3.50803,0.607197,451,451,0.018,0,0
2.28545,23.431,706.48,0.255693,10.2523,586.369,390.913,2.0778,3.50802,0.607213,452,452,0.01804,0,0
2.28551,23.4309,706.495,0.255693,10.252,586.389,390.926,2.07781,3.50803,0.607193,453,453,0.01808,0,0
2.28546,23.4309,706.482,0.255693,10.2522,586.373,390.915,2.0778,3.50802,0.607208,454,454,0.01812,0,0
2.28552,23.4308,706.497,0.255694,10.2519,586.392,390.928,2.07782,3.50803,0.607188,455,455,0.01816,0,0
2.28547,23.4308,706.483,0.255694,10.2521,586.376,390.917,2.0778,3.50802,0.607203,456,456,0.0182,0,0
2.28552,23.4308,706.499,0.255693,10.2518,586.395,390.93,2.07782,3.50803,0.607183,457,457,0.01824,0,0
2.28547,23.4307,706.485,0.255693,10.252,586.379,390.919,2.07781,3.50803,0.607198,458,458,0.01828,0,0
