"rho","rhou","rhoE","epsilon","velocity","internal_energy","pressure","temperature","rad_temp","mach_number","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
1.11421,58.5634,2186.76,6.95156,52.5606,647.692,431.795,4.70767,4.30391,2.06814,225,225,0.0224,0,0
1.11594,58.5692,2190.99,7.17145,52.484,654.016,436.011,4.74624,4.3127,2.05672,226,226,0.0225,0,0
1.11724,58.5633,2194.9,7.39352,52.4179,660.012,440.008,4.7842,4.32129,2.04596,227,227,0.0226,0,0
1.11896,58.5693,2199.04,7.61775,52.3428,666.198,444.132,4.82163,4.32972,2.03509,228,228,0.0227,0,0
1.12022,58.5633,2202.85,7.84411,52.2783,672.052,448.035,4.85851,4.33798,2.02485,229,229,0.0228,0,0
1.12192,58.5693,2206.91,8.07256,52.2046,678.111,452.074,4.89489,4.34608,2.01447,230,230,0.0229,0,0
1.12316,58.5632,2210.62,8.30307,52.1416,683.834,455.889,4.93076,4.35401,2.00471,231,231,0.023,0,0
1.12484,58.5693,2214.6,8.53562,52.0692,689.776,459.85,4.96617,4.36181,1.99477,232,232,0.0231,0,0
1.12605,58.5631,2218.24,8.77017,52.0076,695.375,463.583,5.00109,4.36946,1.98544,233,233,0.0232,0,0
1.12771,58.5694,2222.15,9.0067,51.9364,701.208,467.472,5.0356,4.37698,1.97592,234,234,0.0233,0,0
1.1289,58.5631,2225.7,9.24518,51.8761,706.692,471.128,5.06964,4.38436,1.96699,235,235,0.0234,0,0
1.13055,58.5694,2229.55,9.48559,51.806,712.423,474.949,5.10329,4.39161,1.95784,236,236,0.0235,0,0
1.13172,58.563,2233.03,9.7279,51.7469,717.8,478.533,5.13651,4.39874,1.94928,237,237,0.0236,0,0
1.13336,58.5695,2236.81,9.97208,51.6778,723.435,482.29,5.16935,4.40576,1.94048,238,238,0.0237,0,0
1.1345,58.563,2240.22,10.2181,51.62,728.711,485.807,5.20179,4.41265,1.93225,239,239,0.0238,0,0
1.13613,58.5695,2243.94,10.466,51.5518,734.258,489.505,5.23389,4.41944,1.92378,240,240,0.0239,0,0
1.13725,58.5629,2247.29,10.7157,51.495,739.437,492.958,5.26559,4.42612,1.91586,241,241,0.024,0,0
1.13887,58.5695,2250.95,10.9672,51.4278,744.901,496.601,5.29697,4.4327,1.90769,242,242,0.0241,0,0
1.13997,58.5628,2254.24,11.2204,51.3721,749.99,499.993,5.32799,4.43918,1.90006,243,243,0.0242,0,0
1.14158,58.5696,2257.85,11.4754,51.3057,755.375,503.584,5.3587,4.44556,1.89216,244,244,0.0243,0,0
1.14267,58.5628,2261.08,11.7321,51.2509,760.378,506.919,5.38906,4.45184,1.88481,245,245,0.0244,0,0
1.14427,58.5696,2264.64,11.9906,51.1853,765.691,510.46,5.41913,4.45804,1.87717,246,246,0.0245,0,0
1.14534,58.5627,2267.81,12.2507,51.1315,770.612,513.741,5.44887,4.46414,1.87007,247,247,0.0246,0,0
1.14693,58.5697,2271.33,12.5125,51.0666,775.855,517.237,5.47833,4.47016,1.86267,248,248,0.0247,0,0
1.14798,58.5627,2274.45,12.7759,51.0137,780.699,520.466,5.50748,4.4761,1.85581,249,249,0.0248,0,0
1.14956,58.5697,2277.93,13.041,50.9495,785.877,523.918,5.53636,4.48196,1.84863,250,250,0.0249,0,0
1.1506,58.5626,2280.99,13.3077,50.8975,790.646,527.098,5.56495,4.48773,1.84199,251,251,0.025,0,0
1.15218,58.5698,2284.43,13.576,50.8339,795.763,530.509,5.59329,4.49343,1.83503,252,252,0.0251,0,0
1.1532,58.5625,2287.44,13.8459,50.7827,800.462,533.641,5.62134,4.49906,1.8286,253,253,0.0252,0,0
1.15477,58.5698,2290.84,14.1174,50.7197,805.521,537.014,5.64915,4.50461,1.82183,254,254,0.0253,0,0
1.15578,58.5625,2293.81,14.3905,50.6693,810.152,540.101,5.67669,4.51009,1.8156,255,255,0.0254,0,0
1.15735,58.5698,2297.18,14.665,50.6069,815.156,543.437,5.70401,4.51551,1.80902,256,256,0.0255,0,0
1.15834,58.5624,2300.1,14.9411,50.5573,819.723,546.482,5.73106,4.52085,1.80297,257,257,0.0256,0,0
1.15991,58.5699,2303.43,15.2188,50.4954,824.675,549.783,5.75789,4.52613,1.79657,258,258,0.0257,0,0
1.16088,58.5623,2306.31,15.4979,50.4465,829.18,552.786,5.78448,4.53135,1.79069,259,259,0.0258,0,0
1.16245,58.5699,2309.61,15.7785,50.3851,834.082,556.055,5.81085,4.53651,1.78445,260,260,0.0259,0,0
1.16341,58.5623,2312.45,16.0606,50.3369,838.528,559.018,5.83699,4.5416,1.77875,261,261,0.026,0,0
1.16497,58.57,2315.72,16.3441,50.276,843.384,562.256,5.86292,4.54663,1.77266,262,262,0.0261,0,0
1.16592,58.5622,2318.52,16.6291,50.2284,847.772,565.181,5.88863,4.55161,1.76712,263,263,0.0262,0,0
1.16748,58.57,2321.76,16.9155,50.168,852.584,568.39,5.91415,4.55653,1.76118,264,264,0.0263,0,0
1.16841,58.5622,2324.52,17.2033,50.1211,856.917,571.278,5.93944,4.5614,1.75578,265,265,0.0264,0,0
1.16997,58.5701,2327.73,17.4926,50.0611,861.688,574.459,5.96455,4.56621,1.74998,266,266,0.0265,0,0
1.1709,58.5621,2330.45,17.7832,50.0148,865.968,577.312,5.98945,4.57097,1.74473,267,267,0.0266,0,0
1.17245,58.5701,2333.64,18.0752,49.9552,870.699,580.466,6.01417,4.57568,1.73906,268,268,0.0267,0,0
1.17336,58.562,2336.33,18.3686,49.9095,874.928,583.285,6.03869,4.58033,1.73394,269,269,0.0268,0,0
1.17492,58.5702,2339.49,18.6634,49.8502,879.621,586.414,6.06303,4.58494,1.7284,270,270,0.0269,0,0
1.17582,58.5619,2342.14,18.9595,49.8051,883.8,589.2,6.08718,4.5895,1.72341,271,271,0.027,0,0
1.17738,58.5702,2345.28,19.2569,49.7462,888.458,592.306,6.11116,4.59402,1.71799,272,272,0.0271,0,0
1.17827,58.5619,2347.9,19.5557,49.7017,892.59,595.06,6.13496,4.59848,1.71312,273,273,0.0272,0,0
1.17983,58.5703,2351.02,19.8558,49.6432,897.214,598.143,6.15859,4.6029,1.70782,274,274,0.0273,0,0
1.1807,58.5618,2353.61,20.1572,49.5992,901.299,600.866,6.18205,4.60728,1.70306,275,275,0.0274,0,0
1.18226,58.5703,2356.71,20.4599,49.5409,905.892,603.928,6.20534,4.61161,1.69787,276,276,0.0275,0,0
1.18313,58.5617,2359.26,20.7639,49.4975,909.932,606.621,6.22847,4.6159,1.69323,277,277,0.0276,0,0
1.18469,58.5704,2362.34,21.0691,49.4395,914.494,609.663,6.25144,4.62015,1.68813,278,278,0.0277,0,0
1.18554,58.5617,2364.86,21.3757,49.3966,918.491,612.327,6.27425,4.62436,1.6836,279,279,0.0278,0,0
1.18711,58.5705,2367.92,21.6835,49.3389,923.025,615.35,6.29691,4.62853,1.67861,280,280,0.0279,0,0
1.18795,58.5616,2370.42,21.9925,49.2965,926.979,617.986,6.31941,4.63266,1.67417,281,281,0.028,0,0
1.18951,58.5705,2373.46,22.3028,49.239,931.486,620.99,6.34176,4.63675,1.66927,282,282,0.0281,0,0
1.19034,58.5615,2375.93,22.6143,49.1971,935.399,623.599,6.36396,4.64081,1.66494,283,283,0.0282,0,0
1.19191,58.5706,2378.96,22.927,49.1399,939.88,626.587,6.38603,4.64482,1.66013,284,284,0.0283,0,0
1.19273,58.5614,2381.39,23.2409,49.0985,943.753,629.169,6.40794,4.6488,1.65589,285,285,0.0284,0,0
1.19431,58.5706,2384.41,23.5561,49.0415,948.211,632.14,6.42971,4.65275,1.65117,286,286,0.0285,0,0
1.19512,58.5614,2386.81,23.8724,49.0005,952.045,634.697,6.45135,4.65666,1.64702,287,287,0.0286,0,0
1.19669,58.5707,2389.81,24.1899,48.9437,956.479,637.653,6.47285,4.66053,1.64237,288,288,0.0287,0,0
1.19749,58.5613,2392.19,24.5086,48.9032,960.276,640.184,6.49421,4.66437,1.63831,289,289,0.0288,0,0
1.19908,58.5708,2395.18,24.8285,48.8466,964.689,643.126,6.51544,4.66818,1.63375,290,290,0.0289,0,0
1.19986,58.5612,2397.53,25.1496,48.8066,968.448,645.632,6.53654,4.67195,1.62977,291,291,0.029,0,0
1.20145,58.5708,2400.51,25.4717,48.7501,972.841,648.561,6.55752,4.6757,1.62528,292,292,0.0291,0,0
1.20223,58.5611,2402.84,25.7951,48.7106,976.564,651.042,6.57836,4.67941,1.62139,293,293,0.0292,0,0
1.20382,58.5709,2405.8,26.1195,48.6542,980.938,653.959,6.59909,4.68309,1.61697,294,294,0.0293,0,0
1.20458,58.561,2408.1,26.4451,48.6151,984.625,656.417,6.61968,4.68674,1.61315,295,295,0.0294,0,0
1.20618,58.571,2411.05,26.7719,48.5589,988.982,659.321,6.64016,4.69036,1.6088,296,296,0.0295,0,0
1.20694,58.5609,2413.33,27.0997,48.5203,992.634,661.756,6.66052,4.69395,1.60506,297,297,0.0296,0,0
1.20854,58.571,2416.27,27.4286,48.4642,996.975,664.65,6.68076,4.69751,1.60078,298,298,0.0297,0,0
1.20929,58.5608,2418.52,27.7587,48.4259,1000.59,667.062,6.70088,4.70104,1.59711,299,299,0.0298,0,0
1.2109,58.5711,2421.46,28.0898,48.37,1004.92,669.946,6.72089,4.70455,1.59289,300,300,0.0299,0,0
1.21163,58.5607,2423.69,28.422,48.3322,1008.5,672.335,6.74078,4.70803,1.58929,301,301,0.03,0,0
1.21325,58.5712,2426.61,28.7553,48.2763,1012.81,675.21,6.76057,4.71148,1.58513,302,302,0.0301,0,0
1.21397,58.5606,2428.82,29.0897,48.2389,1016.37,677.577,6.78024,4.7149,1.5816,303,303,0.0302,0,0
1.2156,58.5713,2431.74,29.4251,48.1831,1020.66,680.443,6.79981,4.7183,1.5775,304,304,0.0303,0,0
1.21631,58.5605,2433.91,29.7616,48.1461,1024.18,682.789,6.81926,4.72167,1.57404,305,305,0.0304,0,0
1.21794,58.5713,2436.83,30.0992,48.0903,1028.47,685.647,6.83862,4.72502,1.56999,306,306,0.0305,0,0
1.21864,58.5604,2438.98,30.4378,48.0538,1031.96,687.972,6.85786,4.72834,1.56659,307,307,0.0306,0,0
1.22029,58.5714,2441.89,30.7774,47.9981,1036.23,690.823,6.87701,4.73164,1.5626,308,308,0.0307,0,0
1.22097,58.5603,2444.02,31.118,47.962,1039.69,693.127,6.89605,4.73491,1.55926,309,309,0.0308,0,0
1.22263,58.5715,2446.93,31.4597,47.9063,1043.96,695.971,6.91499,4.73816,1.55532,310,310,0.0309,0,0
1.2233,58.5602,2449.04,31.8024,47.8705,1047.38,698.254,6.93384,4.74138,1.55205,311,311,0.031,0,0
1.22497,58.5716,2451.94,32.1461,47.8149,1051.64,701.093,6.95258,4.74458,1.54815,312,312,0.0311,0,0
1.22563,58.5601,2454.02,32.4908,47.7796,1055.03,703.355,6.97123,4.74776,1.54494,313,313,0.0312,0,0
1.2273,58.5717,2456.92,32.8366,47.7239,1059.28,706.19,6.98978,4.75092,1.54109,314,314,0.0313,0,0
1.22796,58.56,2458.98,33.1833,47.689,1062.65,708.431,7.00824,4.75405,1.53793,315,315,0.0314,0,0
1.22964,58.5718,2461.88,33.531,47.6333,1066.89,711.261,7.02661,4.75716,1.53412,316,316,0.0315,0,0
1.23028,58.5599,2463.91,33.8796,47.5988,1070.22,713.482,7.04488,4.76025,1.53102,317,317,0.0316,0,0
1.23198,58.5719,2466.81,34.2293,47.5431,1074.46,716.309,7.06307,4.76332,1.52726,318,318,0.0317,0,0
1.2326,58.5598,2468.82,34.5799,47.509,1077.77,718.51,7.08116,4.76637,1.52422,319,319,0.0318,0,0
1.23431,58.572,2471.72,34.9315,47.4532,1082,721.334,7.09916,4.76939,1.5205,320,320,0.0319,0,0
1.23492,58.5596,2473.71,35.284,47.4196,1085.27,723.515,7.11708,4.7724,1.5175,321,321,0.032,0,0
1.23664,58.5721,2476.6,35.6375,47.3638,1089.51,726.338,7.13491,4.77539,1.51382,322,322,0.0321,0,0
1.23725,58.5595,2478.57,35.992,47.3305,1092.75,728.498,7.15265,4.77835,1.51088,323,323,0.0322,0,0
1.23898,58.5722,2481.47,36.3474,47.2746,1096.98,731.319,7.17031,4.7813,1.50724,324,324,0.0323,0,0
1.23957,58.5594,2483.42,36.7037,47.2418,1100.19,733.46,7.18789,4.78423,1.50435,325,325,0.0324,0,0
1.24131,58.5723,2486.31,37.0609,47.1858,1104.42,736.281,7.20538,4.78713,1.50074,326,326,0.0325,0,0
1.24189,58.5592,2488.24,37.4191,47.1534,1107.6,738.401,7.22279,4.79002,1.4979,327,327,0.0326,0,0
1.24365,58.5725,2491.14,37.7782,47.0973,1111.83,741.223,7.24012,4.79289,1.49433,328,328,0.0327,0,0
1.24421,58.5591,2493.04,38.1382,47.0654,1114.98,743.323,7.25737,4.79575,1.49154,329,329,0.0328,0,0
1.24598,58.5726,2495.94,38.4991,47.0091,1119.22,746.145,7.27453,4.79858,1.488,330,330,0.0329,0,0
1.24653,58.5589,2497.82,38.861,46.9776,1122.34,748.225,7.29163,4.8014,1.48526,331,331,0.033,0,0
1.24832,58.5727,2500.72,39.2237,46.9212,1126.57,751.05,7.30864,4.80419,1.48174,332,332,0.0331,0,0
1.24885,58.5588,2502.58,39.5873,46.8901,1129.66,753.109,7.32558,4.80698,1.47905,333,333,0.0332,0,0
1.25066,58.5729,2505.49,39.9518,46.8335,1133.9,755.936,7.34243,4.80974,1.47557,334,334,0.0333,0,0
1.25117,58.5586,2507.32,40.3172,46.8029,1136.96,757.975,7.35922,4.81249,1.47292,335,335,0.0334,0,0
1.253,58.573,2510.24,40.6834,46.7461,1141.21,760.806,7.37593,4.81521,1.46947,336,336,0.0335,0,0
1.2535,58.5584,2512.04,41.0506,46.716,1144.24,762.824,7.39257,4.81793,1.46687,337,337,0.0336,0,0
1.25534,58.5732,2514.97,41.4186,46.659,1148.49,765.66,7.40913,4.82062,1.46344,338,338,0.0337,0,0
1.25582,58.5582,2516.75,41.7874,46.6294,1151.48,767.656,7.42563,4.82331,1.46089,339,339,0.0338,0,0
1.25769,58.5733,2519.69,42.1571,46.5722,1155.75,770.498,7.44204,4.82597,1.45748,340,340,0.0339,0,0
1.25815,58.558,2521.44,42.5277,46.543,1158.71,772.473,7.4584,4.82862,1.45497,341,341,0.034,0,0
1.26004,58.5735,2524.39,42.8992,46.4855,1162.98,775.32,7.47467,4.83125,1.45159,342,342,0.0341,0,0
1.26048,58.5578,2526.12,43.2714,46.4569,1165.91,777.274,7.49089,4.83387,1.44913,343,343,0.0342,0,0
1.26239,58.5737,2529.08,43.6445,46.3991,1170.19,780.129,7.50703,4.83647,1.44577,344,344,0.0343,0,0
1.26281,58.5576,2530.78,44.0185,46.371,1173.09,782.06,7.52311,4.83906,1.44335,345,345,0.0344,0,0
1.26474,58.5739,2533.75,44.3932,46.3129,1177.39,784.924,7.53911,4.84163,1.44001,346,346,0.0345,0,0
1.26514,58.5574,2535.42,44.7688,46.2853,1180.25,786.831,7.55506,4.84419,1.43763,347,347,0.0346,0,0
1.2671,58.5741,2538.41,45.1453,46.2269,1184.56,789.705,7.57092,4.84673,1.43431,348,348,0.0347,0,0
1.26747,58.5572,2540.05,45.5225,46.1999,1187.38,791.589,7.58674,4.84926,1.43198,349,349,0.0348,0,0
1.26946,58.5743,2543.05,45.9005,46.1411,1191.71,794.474,7.60248,4.85177,1.42867,350,350,0.0349,0,0
1.26981,58.5569,2544.67,46.2794,46.1147,1194.5,796.334,7.61817,4.85427,1.42638,351,351,0.035,0,0
1.27183,58.5745,2547.68,46.659,46.0555,1198.85,799.231,7.63377,4.85676,1.4231,352,352,0.0351,0,0
1.27215,58.5567,2549.27,47.0395,46.0296,1201.6,801.066,7.64934,4.85923,1.42085,353,353,0.0352,0,0
1.27419,58.5747,2552.3,47.4207,45.97,1205.96,803.976,7.66482,4.86169,1.41758,354,354,0.0353,0,0
1.27449,58.5564,2553.86,47.8028,45.9448,1208.68,805.785,7.68026,4.86413,1.41537,355,355,0.0354,0,0
1.27657,58.575,2556.91,48.1856,45.8847,1213.07,808.71,7.69562,4.86656,1.41211,356,356,0.0355,0,0
1.27684,58.5561,2558.44,48.5692,45.8602,1215.74,810.493,7.71094,4.86898,1.40995,357,357,0.0356,0,0
1.27895,58.5753,2561.51,48.9536,45.7996,1220.15,813.435,7.72617,4.87139,1.4067,358,358,0.0357,0,0
1.27919,58.5558,2563,49.3387,45.7757,1222.78,815.189,7.74138,4.87378,1.40459,359,359,0.0358,0,0
1.28133,58.5755,2566.1,49.7247,45.7146,1227.22,818.149,7.75649,4.87616,1.40134,360,360,0.0359,0,0
1.28154,58.5555,2567.55,50.1113,45.6915,1229.81,819.874,7.77158,4.87853,1.39928,361,361,0.036,0,0
1.28372,58.5758,2570.68,50.4988,45.6297,1234.28,822.854,7.78657,4.88088,1.39604,362,362,0.0361,0,0
1.2839,58.5551,2572.09,50.887,45.6074,1236.82,824.548,7.80155,4.88322,1.39402,363,363,0.0362,0,0
1.28612,58.5762,2575.25,51.2759,45.5449,1241.33,827.55,7.81643,4.88555,1.39078,364,364,0.0363,0,0
1.28625,58.5548,2576.63,51.6656,45.5235,1243.82,829.212,7.83129,4.88787,1.38881,365,365,0.0364,0,0
1.28852,58.5765,2579.81,52.0561,45.4603,1248.36,832.238,7.84605,4.89017,1.38557,366,366,0.0365,0,0
1.28862,58.5543,2581.15,52.4473,45.4397,1250.8,833.866,7.86081,4.89247,1.38365,367,367,0.0366,0,0
1.29093,58.5769,2584.36,52.8392,45.3758,1255.38,836.919,7.87546,4.89475,1.38041,368,368,0.0367,0,0
1.29098,58.5539,2585.65,53.2318,45.3561,1257.77,838.51,7.89011,4.89702,1.37853,369,369,0.0368,0,0
1.29334,58.5773,2588.91,53.6252,45.2913,1262.39,841.593,7.90465,4.89928,1.3753,370,370,0.0369,0,0
1.29335,58.5534,2590.15,54.0193,45.2727,1264.72,843.145,7.91919,4.90153,1.37347,371,371,0.037,0,0
1.29577,58.5777,2593.45,54.4141,45.207,1269.39,846.26,7.93362,4.90376,1.37023,372,372,0.0371,0,0
1.29572,58.5529,2594.64,54.8096,45.1894,1271.66,847.771,7.94806,4.90599,1.36845,373,373,0.0372,0,0
1.2982,58.5782,2597.99,55.2059,45.1227,1276.38,850.922,7.96238,4.9082,1.3652,374,374,0.0373,0,0
1.2981,58.5524,2599.12,55.6028,45.1063,1278.58,852.388,7.97672,4.91041,1.36348,375,375,0.0374,0,0
1.30064,58.5788,2602.52,56.0005,45.0384,1283.37,855.579,7.99093,4.91259,1.36021,376,376,0.0375,0,0
1.30048,58.5518,2603.59,56.3988,45.0233,1285.49,856.996,8.00517,4.91478,1.35855,377,377,0.0376,0,0
1.30309,58.5793,2607.04,56.7979,44.9542,1290.35,860.231,8.01928,4.91695,1.35527,378,378,0.0377,0,0
1.30286,58.5511,2608.05,57.1976,44.9405,1292.39,861.596,8.03343,4.91911,1.35366,379,379,0.0378,0,0
1.30555,58.58,2611.56,57.598,44.87,1297.32,864.88,8.04743,4.92125,1.35036,380,380,0.0379,0,0
1.30524,58.5504,2612.5,57.9991,44.8578,1299.28,866.188,8.06148,4.9234,1.34882,381,381,0.038,0,0
1.30802,58.5807,2616.08,58.4009,44.7858,1304.29,869.526,8.07538,4.92552,1.34549,382,382,0.0381,0,0
1.30763,58.5496,2616.94,58.8034,44.7753,1306.16,870.77,8.08934,4.92765,1.34402,383,383,0.0382,0,0
1.3105,58.5815,2620.6,59.2065,44.7016,1311.25,874.17,8.10313,4.92975,1.34066,384,384,0.0383,0,0
1.31002,58.5487,2621.38,59.6103,44.693,1313.02,875.345,8.117,4.93186,1.33926,385,385,0.0384,0,0
1.313,58.5824,2625.11,60.0148,44.6173,1318.22,878.813,8.13069,4.93393,1.33587,386,386,0.0385,0,0
1.31241,58.5477,2625.8,60.42,44.6108,1319.86,879.91,8.14448,4.93602,1.33454,387,387,0.0386,0,0
1.3155,58.5834,2629.63,60.8258,44.533,1325.18,883.456,8.15807,4.93808,1.3311,388,388,0.0387,0,0
1.3148,58.5466,2630.21,61.2322,44.5289,1326.7,884.466,8.17176,4.94015,1.32986,389,389,0.0388,0,0
1.31803,58.5845,2634.15,61.6393,44.4486,1332.15,888.101,8.18525,4.94219,1.32637,390,390,0.0389,0,0
1.31719,58.5453,2634.6,62.0471,44.4471,1333.52,889.012,8.19887,4.94424,1.32523,391,391,0.039,0,0
1.32057,58.5858,2638.67,62.4554,44.364,1339.12,892.749,8.21225,4.94626,1.32167,392,392,0.0391,0,0
1.31958,58.5438,2638.99,62.8645,44.3657,1340.32,893.547,8.22579,4.9483,1.32063,393,393,0.0392,0,0
1.32313,58.5874,2643.21,63.2741,44.2792,1346.1,897.403,8.23906,4.95029,1.31699,394,394,0.0393,0,0
1.32195,58.5421,2643.36,63.6844,44.2845,1347.1,898.069,8.25254,4.95232,1.31608,395,395,0.0394,0,0
1.32572,58.5892,2647.75,64.0954,44.1942,1353.1,902.064,8.2657,4.95429,1.31234,396,396,0.0395,0,0
1.32432,58.5401,2647.71,64.5069,44.2037,1353.86,902.576,8.27912,4.9563,1.31157,397,397,0.0396,0,0
1.32834,58.5914,2652.3,64.9191,44.1087,1360.11,906.738,8.29215,4.95825,1.30772,398,398,0.0397,0,0
1.32668,58.5376,2652.04,65.3319,44.1234,1360.6,907.065,8.30552,4.96025,1.3071,399,399,0.0398,0,0
1.33099,58.594,2656.88,65.7453,44.0228,1367.14,911.428,8.31843,4.96217,1.30311,400,400,0.0399,0,0
1.32901,58.5347,2656.34,66.1593,44.0438,1367.3,911.53,8.33177,4.96416,1.30268,401,401,0.04,0,0
1.33369,58.5973,2661.48,66.5739,43.9361,1374.21,916.142,8.34453,4.96606,1.29851,402,402,0.0401,0,0
1.33131,58.5309,2660.6,66.9892,43.9649,1373.95,915.965,8.35785,4.96804,1.29832,403,403,0.0402,0,0
1.33645,58.6015,2666.13,67.405,43.8485,1381.34,920.891,8.37044,4.96991,1.29391,404,404,0.0403,0,0
1.33356,58.5261,2664.81,67.8214,43.8872,1380.54,920.358,8.38379,4.97189,1.29402,405,405,0.0404,0,0
1.3393,58.6071,2670.84,68.2385,43.7594,1388.53,925.689,8.39616,4.97372,1.2893,406,406,0.0405,0,0
1.33572,58.5197,2668.95,68.6561,43.8113,1387.03,924.689,8.40959,4.97571,1.2898,407,407,0.0406,0,0
1.34228,58.6147,2675.64,69.0743,43.668,1395.85,930.566,8.42168,4.9775,1.28466,408,408,0.0407,0,0
1.33775,58.5106,2672.96,69.4931,43.7382,1393.38,928.923,8.4353,4.97951,1.28568,409,409,0.0408,0,0
1.34546,58.6258,2680.6,69.9124,43.5729,1403.36,935.571,8.44694,4.98123,1.27994,410,410,0.0409,0,0
1.33953,58.497,2676.77,70.3324,43.6698,1399.49,932.992,8.46097,4.98329,1.28172,411,411,0.041,0,0
1.34903,58.6433,2685.86,70.7528,43.4708,1411.23,940.818,8.47188,4.9849,1.27506,412,412,0.0411,0,0
1.34079,58.4741,2680.13,71.174,43.6116,1405.06,936.705,8.48665,4.98707,1.27808,413,413,0.0412,0,0
1.35362,58.6774,2692.01,71.5955,43.3486,1420.21,946.808,8.49691,4.98858,1.2696,414,414,0.0413,0,0
1.3387,58.3985,2680.3,72.0179,43.6231,1406.54,937.691,8.50883,4.99033,1.27675,415,415,0.0414,0,0
1.38644,59.1026,2725.09,72.439,42.6291,1465.34,976.896,8.55939,4.99772,1.24397,416,416,0.0415,0,0
1.5699,61.3581,2879.49,72.8428,39.0842,1680.43,1120.28,8.66866,5.0136,1.13331,417,417,0.0416,0,0
2.13374,64.1256,3308.6,73.1875,30.0531,2345.02,1563.34,8.90036,5.04677,0.860021,418,418,0.0417,0,0
2.84849,62.867,3818.73,73.4116,22.0702,3124.98,2083.32,8.88455,5.04453,0.632139,419,419,0.0418,0,0
3.27123,60.6142,4086.85,73.5189,18.5295,3525.27,2350.18,8.72742,5.02207,0.535481,420,420,0.0419,0,0
3.51552,58.9105,4242.32,73.559,16.7573,3748.73,2499.16,8.63572,5.00883,0.486829,421,421,0.042,0,0
3.58357,58.5984,4272.84,73.5688,16.352,3793.75,2529.16,8.57346,4.99978,0.476776,422,422,0.0421,0,0
3.59936,58.5394,4279.94,73.57,16.2638,3803.9,2535.93,8.55868,4.99762,0.474616,423,423,0.0422,0,0
3.59642,58.5759,4277.14,73.57,16.2873,3800.12,2533.41,8.55716,4.9974,0.475342,424,424,0.0423,0,0
3.59988,58.5425,4279.92,73.57,16.2624,3803.9,2535.93,8.55744,4.99744,0.474607,425,425,0.0424,0,0
3.59665,58.5735,4277.31,73.5699,16.2856,3800.36,2533.57,8.55716,4.9974,0.475293,426,426,0.0425,0,0
3.59967,58.5449,4279.74,73.5698,16.264,3803.66,2535.77,8.55741,4.99743,0.474655,427,427,0.0426,0,0
3.5968,58.5717,4277.43,73.5698,16.2844,3800.53,2533.69,8.55718,4.9974,0.475257,428,428,0.0427,0,0
3.5995,58.5468,4279.61,73.5697,16.2653,3803.47,2535.64,8.55738,4.99743,0.474694,429,429,0.0428,0,0
3.59693,58.5702,4277.53,73.5696,16.2834,3800.67,2533.78,8.5572,4.9974,0.475229,430,430,0.0429,0,0
3.59936,58.5484,4279.49,73.5696,16.2663,3803.31,2535.54,8.55736,4.99743,0.474726,431,431,0.043,0,0
3.59702,58.5691,4277.6,73.5695,16.2827,3800.77,2533.85,8.55721,4.9974,0.475206,432,432,0.0431,0,0
3.59924,58.5497,4279.4,73.5695,16.2673,3803.18,2535.45,8.55734,4.99742,0.474753,433,433,0.0432,0,0
3.5971,58.5681,4277.66,73.5694,16.282,3800.86,2533.91,8.55722,4.99741,0.475188,434,434,0.0433,0,0
3.59914,58.5509,4279.32,73.5693,16.268,3803.06,2535.38,8.55733,4.99742,0.474776,435,435,0.0434,0,0
3.59717,58.5673,4277.71,73.5693,16.2815,3800.93,2533.95,8.55722,4.99741,0.475173,436,436,0.0435,0,0
3.59905,58.5518,4279.25,73.5692,16.2687,3802.96,2535.31,8.55732,4.99742,0.474795,437,437,0.0436,0,0
3.59722,58.5667,4277.75,73.5692,16.2811,3800.99,2533.99,8.55723,4.99741,0.47516,438,438,0.0437,0,0
3.59897,58.5527,4279.18,73.5691,16.2693,3802.88,2535.25,8.55731,4.99742,0.474813,439,439,0.0438,0,0
3.59726,58.5661,4277.79,73.569,16.2807,3801.04,2534.03,8.55723,4.99741,0.475149,440,440,0.0439,0,0
3.59891,58.5534,4279.13,73.569,16.2698,3802.8,2535.2,8.5573,4.99742,0.474828,441,441,0.044,0,0
3.5973,58.5656,4277.82,73.5689,16.2804,3801.08,2534.05,8.55723,4.99741,0.47514,442,442,0.0441,0,0
3.59884,58.554,4279.08,73.5689,16.2702,3802.74,2535.16,8.5573,4.99742,0.474841,443,443,0.0442,0,0
3.59734,58.5652,4277.84,73.5688,16.2801,3801.12,2534.08,8.55723,4.99741,0.475132,444,444,0.0443,0,0
3.59879,58.5546,4279.04,73.5688,16.2706,3802.68,2535.12,8.55729,4.99742,0.474853,445,445,0.0444,0,0
3.59737,58.5648,4277.86,73.5687,16.2799,3801.15,2534.1,8.55723,4.99741,0.475125,446,446,0.0445,0,0
3.59874,58.5552,4279,73.5687,16.271,3802.62,2535.08,8.55728,4.99742,0.474864,447,447,0.0446,0,0
3.59739,58.5644,4277.88,73.5686,16.2797,3801.17,2534.11,8.55723,4.99741,0.475119,448,448,0.0447,0,0
3.5987,58.5556,4278.96,73.5686,16.2713,3802.57,2535.05,8.55728,4.99741,0.474874,449,449,0.0448,0,0
3.59741,58.5641,4277.89,73.5685,16.2795,3801.19,2534.13,8.55723,4.99741,0.475114,450,450,0.0449,0,0
